sourceAddress,date,amount,destinationWallet,addressGroup
"1JSZLDChU2v6JdusejxbeH57kpkMdQmRi9, 1Gk4rPWX6vDwGHSHqFZ6ed3E87kmsZykwo, 1FeMSXZ7YeZn36Qymik3w1MEMgDn9KuAdz, 1LyQHbxPHEZWTxRyFybMfPn8fZFaDPJApn, 1CUAra1dXGNPv4SwpVxJ1TF6aDbB7K8kqk, 14Wzsg3P3yZGy3b7SJCKMn62Avx27kbHmE, 1CP3nH1MM2Aq3kvMmEKfaXdp95dCtgj2Fj, 1Bx2sdtyxNarPNvonjFZQTjrAFMgJ3e4E4, 1K4YtkJENYJx28SmMEtg3wLwKZRtFiTedj, 1Nq4W8hPWMN1Kq1yVfNR79dwTQe1H8pjFW, 19kXkP11tuJczbZY9upVsZiBv2yprpZjaT, 1K7B3wPnnmbZLdHTm2CSwyU2YRkwYncHoD, 1DiepECH5TCMGP3b9eGKRGvvcvGWm1SP5z, 1PMeiU3wP7wkTtY2CPWRFjQe1HCTwcfyai, 112igisnkkrR2rPgujxhBkTELajuNYxq8Z, 1AaXPF1T5voumVMHzXSwRna1VuGPRJ3yud, 13CyijV1kA7yuXaGF1tMBXN1MqnHFPUUFp, 13CyijV1kA7yuXaGF1tMBXN1MqnHFPUUFp, 1MsH5xCzPyC6tthixtni6ewF2Md9BmMQq4, 1Lw8dEPAZrLhRBqLu1mbwQDGrCopfz8cwz, 15JzBERwnUeHCHftxyVNYt3MsxYJodNFPW, 1JunLCujw8y9cQSSMPRXf73bjQoQLwcNbH, 18aPAWUjzRuFiNJTSLPgewpbtUMoobWyPn, 1HopcMDC4xFGyk6YirvQK38Sz9t5V11AGj, 18QC24pDnSHB9mvyyUh99ix6KLAupvKixE, 1JLuofauaBS1e59E7sut5V32pwabShG9nH, 14AFs1zkenJ3RcUKt1z9xiTu79FwkknLF7, 1NPfyVMfF8MkC3XRiPm45wjDoyoQW2KatY, 1vgVYqSiQpPd8Q9oFwqF6qxXEBM1rKwUh, 1J3PpqEMcV3WGS4Laoi4g6kReYtzEe5ntC, 1NFp2pn2S4jHQksrDDwMSeULDVspYg1ZcF, 137U5UiZjAto5TeZdCojMpXJYKEqpZXgKT, 1KyPBCxYMk9WAQDr8m259jcGPbaCL5Pbxw, 1KBbUHpiS4YGKPGN5yq42LT8E8rJ92z4yJ, 1GAqrAkAG6pB38bj3QBDvtaY3wGtQTpqVg, 1HnC1dELm64yFfecNohUEyqcR7Rw47YvzS, 16n1UqeYHmU35HtqH8M5emCRYgntQ5AhbJ, 1NLmiMJ9Dz92wBZWCvQsRm9UKuYg69vqTD, 1PRTLCU8TGeEu42KExFuYRkij597xmPPQX, 1AUqqgDHe982HsermAgJDhUBTLHeWp8npP, 1HEcTyBPUira7woEQg8C6Fypj5SbZrXeeF, 1LUrcGPsMvy5uKr5zbyJYVdWRb4HtBukeE",20/07/2016 12:50,0.01134379,12jXM2QhRFYKHmrmUByUJNub3XZ5Wm6goJ,Locky
1M2aGdDrDwKwkLTbFD7dqcax3LUiSJVhdd,22/03/2016 10:05,4,12bQFW5C1JcB2QxW1WWR2t6msCX1Lvp5FR,Locky
1CXBFyrTUvMZJ5hU9EWCWhCvAzVhqPwuH5,11/09/2016 15:38,3,12CSGaBgV2wLCfrHaUYb9c1qquaKZhWVLn,Locky
1TXHmE1DRjgDXC7mXNVabLXem6F3Enrku,28/03/2016 06:46,0.5,12EDPfSwb8B9j8tVrnX79tgo1TfYp6gwy5,Locky
1Ak1ofd8XykJEdoAxXBfQMUD8GW6igmowd,22/09/2016 03:47,3,12exGxjehGRW2DLfSdWcda1UTzsCz4CTYD,Locky
1CKaK1o1HMH7SC5Yxxp7MJhWvcESCVfJSX,18/05/2016 08:04,1.0002,12KEGoGCuxJQft5JnkupbLvtYqsraxBgGt,Locky
19hPbSMMn2jmaoJwCvvWdCtuRWVpnbAvdU,22/02/2016 15:31,1.5,12EcxFEe9wV1k5adwHF3PqC446hpEe2AUM,Locky
18qDKp74HvG97Vs5WHpTAabmC3zoa58CkK,07/03/2016 13:10,4,12KXG7xgpBram9UhSeKRs4CrCmSoUZdvSY,Locky
1JWqBByEFTf8xHjHZ5yhktannu8QLznC3f,15/07/2016 08:27,2,12BBafApDponRH9K3RDtaZDxLLGFYwFXZt,Locky
"1AywgY1gKpPW8ybEc4nnLxd9xWCJioNmj8, 14QbT2GWfoq2pHi5WgvfmS8vqMLeqtRPwa, 17qNu4Wn9qFqVA3M1sCwoeocP8NQkxUU3E, 1H2mzTZqVq31s4nNKSHiKCaM87ZjtDMqnJ, 1GX88jiBUHDnWrk9e3c5r7xuK26XgKgnis, 1EPj1rpTdpZvF8TDQprjZufNRmNU5VK6Dp, 13HzseN62WQmJ3Px61mcLJUb3qKw7wNsRu, 1BWqCWHcHPi2C3wYNec8hCxuEb5XH6PtZD, 1GQt9qwrQUT3gTJC8P3CxGsGgBHaKR5fvn, 17XFdq9YyFavibPwuSEkMNBVVTJHZPzWJf, 11KPAkirs94m5k6zeKSfomMuqD87RWhKz, 1L3j243VBuvRKEYJWaFC4kaRUqQ6J7owDy, 198HqtZZLmjMEE6Z41vecpvqxzY9PxFGai, 1NnyaqojiBYKNM8wCZc4JuMXcrRWKpogHu, 172YB4ZhQc8qK7s2jJbbN9xGMezCCi7miG, 1GP57BdziLPJPUgLcZ6bLz5Dd9Z35bVgUy, 1NXxThSFV8cUGXet3muwe5x8m2MEz5x4fj, 15QcHkC4FaBh9N9KhTSUM3K8mDdAgr1Fck, 14sSmqhePs3tnPMsovxrZsXfHby5utgfG7, 1FGbW1o6y3DKUZwQiXSTSPhnE5AYPGqAo5",20/05/2016 12:37,0.01069775,12dYPYZYea6wd5vLyJGCmcrWQdZ1kyffR5,Locky
